productId,Title,userId,Helpfulness,Score,Time,Text,Cat1,Cat2,Cat3
B000BKY7BC,Herbal Concepts Hot/Cold Herbal Fan Shoulder Wrap,A385Q1G513LMR1,21/21,2.0,1203724800,"The wrap is partially-filled and the baffling is poor, meaning that you can shake down the seeds to one side and have empty fabric for OVER HALF of the length of the wrap. Since the seeds carry the heat/cold, I end up having to constantly readjust and fold it over. I am sewing the ends and the neckline to try and keep the seeds together. If I had been able to see it first, I would not have purchased it.",health personal care,health care,pain relievers
B000F9Y188,Quantum Research Canker Cover Oral Canker Sore Patch,A2AQ9AW7GSVH6E,0/0,5.0,1279152000,"My Husband gets a sore about twice a month. It is very painful and makes the man very very grumpy. For the sake of the family, I made many trips to the pharmacy to find a cure. At last, I found a single packet of this at CVS and we are all much happier. As other reviews have said, it is not pretty; the patch puffs up a lot and looks a bit like a chew. However it lasts for a long time and there is no medicinal taste. I have used the patch myself and would highly recommend it. I have not tried any other similar product because this product fits all my criteria.",health personal care,health care,pain relievers
B000KBLKL2,Carex Bed Buddy,A2KY07K6LCNWXA,1/1,5.0,1309478400,I have one of these already and bought this one as a gift. It is absolutely heaven. Warm it up in the micro and you're good to go. The shape is what makes it so great. It is like wearing a cape. It fits perfectly and stays in place.,health personal care,health care,pain relievers
B000052YF7,"Cystex Antibacterial & Analgesic Urinary Pain Relief Tablets, 100CT",A26HHNTMJSZ5PW,10/12,4.0,1286668800,"I cant speak to Cystex's ability to prevent UTIs, as I dont use it as a preventitive (which is why i only gave it 4 stars-maybe that wasnt fair, but, oh well), but when you need really fast relief of UTI symptoms, definately go with this product! Azo cranberry is great as a preventative measure, and that is what I use to prevent infections. But when I stop taking it for a long time, and get a UTI, Azo's pain reliever does not relieve the pain as quickly as Cystex does. It works really really fast! I cant remember exactly how long it took, but it was definately somewhere around 20 minutes.",health personal care,health care,pain relievers
B0000E3J9D,Softheat Softheat Heating Pad Moist Or Dry King Size,A1ZZYZAU98303,3/5,1.0,1289001600,Bought this product at a store. It did not work and the store will not take it back. This is a horrible product avoid at all cost!,health personal care,health care,pain relievers
B000BR2I1Q,"Trigosamine Jointcare Supplement, Maximum Strength Caplets, 90-Count Bottle ""Now with Vitamin-D""",AQGRRIA0WGB2U,1/1,5.0,1296950400,"I had been taking Trigosamine , purchased from a different source, for several months before I ordered from you. I was very happy with it after about six weeks and continue to be. I ordered from you because of your reputation and lower cost.",health personal care,health care,pain relievers
B000FGAAPO,"Sunbeam Health at Home HeatFlex Stingray Shaped Heating Pad with 4 Heat Settings and 2 Hour Auto-Off, Grey",A10F2UZX5O9DHX,1/1,4.0,1194220800,"This little sucker gets so hot. It's small and thin, but i really love this heating pad! The shape of it is great and it gets really hot, i don't think i've ever even put it on ""hot"" yet. lol",health personal care,health care,pain relievers
B000C7UXL2,"Seventh Generation Trash Bags, Pack of 12, Packaging May Vary",A1GBYLTE2PRS31,0/0,5.0,1299974400,"These are garbage bags. They are the perfect sized for our kitchen simplehuman 30 liter can. Yes, the 30 _gallon_ bags are perfect for the 30 _liter_ can. The smaller, white ""tall kitchen bags"" that Seven gen has were too small for it.They come with twist ties. Have a good place to store the 12 boxes.",health personal care,household supplies,paper plastic
B000068U4N,"Kleenex Soft Pack White Tissues, 2 Ply - 45 ea",A34KPB86E4I3K7,0/7,3.0,1124064000,I thought I was buying a package of the little kleenex for the car. I never would have bought this otherwise.,health personal care,household supplies,paper plastic
B000F548WQ,Green Forest Luncheon Napkins White,A3G58ZB4I0SOF5,1/1,5.0,1207699200,"These napkins are very soft and absorbent for the price. Our family goes through a lot of napkins, so I don't like to spend a lot. These totally fit the bill!",health personal care,household supplies,paper plastic
B000E0K6ZK,"Hefty EZ Flaps Tall, 13 Gallon Kitchen Bags, 80 Count Boxes (Pack of 6)",A1BPMP44EB94IK,3/6,4.0,1282694400,"I'm not sure why people are so passionate about garbage bags. These work. They are bags. They hold stuff...... I don't like to fill a bag to the brim if it means stinking up the kitchen for a week. I wanted cheap bags and that's what I got.... I'm happy. They lose a star for being a hair thinner than I'd like and having too big a box, more bags or less box people.... That's it, I hope you enjoyed reading about garbage bags :)",health personal care,household supplies,paper plastic
B000FNCS5M,Fit & Fresh Lunch On The Go,A2TO6S6QVVHXN2,9/9,5.0,1165968000,"There are lots of lunch boxes out there, and all I needed was something simple that it won't matter if I stain or otherwise destroy through repeated use. Highly recommend if you are trying to keep something fresh for the day and aren't trying to impress anyone. A teenager might not care for it much for the same reasons I really like it.",health personal care,household supplies,paper plastic
B000C7P47K,"Seventh Generation Bathroom Tissue, 1-Ply Sheets, 1000 Sheet Roll (Pack of 48)",A3288SVIZ55AMW,45/47,5.0,1228521600,"Demanding Defecators look no further...your seal of approval will sit mightily upon this heap.Seventh Generation toilet tissue provides one with just the right amount of wiping power for those solid soiled messes that toilet paper was designed to wipe. *dare u to discsuss this subject in an inoffensive to the amazon.com gods sensabilities*It has just the right amount of scratchiness to discourage handfuls of pleasure by toddlers as well as teenage girls needing a little makeup removal. *tp consumption in the household has reduced dramatically since it is no longer used for makeup removal, extra padding, kleenex, and whatever else it is that toddlers seem to find to do with a roll in 5 minutes*It is one ply and will save the ""head plunger of the home"" from having to plunge after every flush with the only use a gallon or less of water toilets.*that is me and I am enjoying the break, but it still handles those...particularly odiforous pungent deposits without leaving any tell tale reminders in ones garments*It has just the right amount of absorbancy for the more frontal wiping needs. *blinks*A case of TP lasts about 2 months in a household with 4 bathrooms and twice as many people.I would recommend the purchase, you are saving the environment, you are reducing fossil fuels by having it delivered, the wrapping paper that 7th generation comes in composts quickly in the heap; the cardboard box is just the right size for raised bed veggie gardening and by end of season will be sufficently deteriorated to be turned over and tossed in a new box for the following season.Ok that is about as much as I can say without using the word....or... or...or...or....So for the Deamanding Defecator I say look no further for your defecation wiping needs 7th gen will make u squat with pride!Amazon.com sent me an email requesting a review of this product...after staring like a deer in the headlights for a few I thought what the heck I am great when it comes to shoveling the......",health personal care,household supplies,paper plastic
B000JHGQKW,"Reflections Heavyweight ""Looks Like Silver"" Disposable Flatware for 40 with BONUS Pack of 40 Forks - 160 Pieces in All",AVQ10HNNJI1KO,3/3,5.0,1285113600,"This product was a great hit at my wedding reception. I was pleased when I opened the package! I definately will use this product again in the near future, as I do put on events occasionally. The products was nearly flawless, sturdy & did not look cheap. Most people thought they had regular silverware until they picked it up.",health personal care,household supplies,paper plastic
B0000DIWPA,Ziploc Storage Bags,AEQNOUF3AYYVH,1/1,5.0,1275350400,This bag is just a large version of average zip top bag. Good quality plastic. I use them for brining and marinading larger amounts of meat or vegetables. They also work well for storing large amounts of cleaned and cut greens in the refrigerator until ready to use.,health personal care,household supplies,paper plastic
B000IDV7GU,"Charmin Bathroom Tissue Plus a Touch of Lotion with Aloe, 8 Giant Rolls (Pack of 5)",A81FNGULOOGIN,0/0,4.0,1231718400,"Product is very soft. But not as strong as I had hoped. Would reccommend, though.",health personal care,household supplies,paper plastic
B000E0FZP6,"Hefty Gripper Tall, 13 Gallon Kitchen Bags, Case Pack, Six - 40 Count Boxes (240 Bags)",A2WLI46DJI9461,2/2,5.0,1168473600,Hefty Gripper Bags do just what they are designed to do and they do it very well. We own a bullet-style trashcan that is smooth and these are the only bags that do not slide down inside it. That holds true even when you lift the lid off of the can. Great product.,health personal care,household supplies,paper plastic
B000C7UXL2,"Seventh Generation Trash Bags, Pack of 12, Packaging May Vary",A12N707ITEUZ1H,1/1,2.0,1323648000,"Cheap bags, about a quarter of them can't be used due to holes in them right out of the box.",health personal care,household supplies,paper plastic
B000E1VYQO,"Scott Rapid-Dissolving Bathroom Tissue, 1-Ply, Unscented, Case Pack, Five 4 Roll Packs, 800 Sheets Each (20 Rolls)",A29PZR73GSKBZT,0/0,4.0,1202428800,"It's not super cushiony-soft, but if you're concerned about your septic system, this TP is an excellent choice. Not super scratchy, like some of the recycled brands, either.",health personal care,household supplies,paper plastic
B000P4UA5G,Tempo Black Leather Car Visor Tissue Holder with 20 Tissues,A2C1N0ELQ19QMA,0/0,5.0,1302134400,"This is a great product! Everyone knows you always need a tissue when they are never there - and this solves the problem.Included in the box was the black leather tissue holder, 2 packs of 25 tissues and 2 purse/pocket packs of tissues. The case holds 1 - 25 pack of tissues and dispenses them with ease. I have mine clipped on the driver's side visor and it does not hinder driving or get in the way at all. The visor is still able to be put down and moved around, without needing to remove the tissue holder.The tissues themselves are not as soft as ""brand name with lotion' but they are soft and thick. Very durable. (even used them to wipe up pop spilled by kids in the back seat) This is a great deal for any vehicle to keep tissues in reach.",health personal care,household supplies,paper plastic
